file_path,line,scope,name,value,dtype,kind,context_before,context_line,context_after,has_citation_in_context,citation_author,citation_year,has_todo_fixme
brain/functions/f1/mechanisms/stai/temporal_integration.py,65,module::def compute_temporal_integration,<expr-L>,0.15,float,expr-literal,+ 0.20 * e2 | + 0.15 * keyclar_mean | + 0.15 * tonalstab_mean,+ 0.15 * pleasantness,"+ 0.10 * pleas_trend | ).clamp(0, 1) | ",0,,,0
brain/functions/f1/mechanisms/stai/temporal_integration.py,64,module::def compute_temporal_integration,<expr-L>,0.15,float,expr-literal,0.25 * pleas_mean | + 0.20 * e2 | + 0.15 * keyclar_mean,+ 0.15 * tonalstab_mean,"+ 0.15 * pleasantness | + 0.10 * pleas_trend | ).clamp(0, 1)",0,,,0
brain/functions/f1/mechanisms/stai/temporal_integration.py,63,module::def compute_temporal_integration,<expr-L>,0.15,float,expr-literal,m0 = ( | 0.25 * pleas_mean | + 0.20 * e2,+ 0.15 * keyclar_mean,+ 0.15 * tonalstab_mean | + 0.15 * pleasantness | + 0.10 * pleas_trend,0,,,0
brain/functions/f1/mechanisms/stai/temporal_integration.py,61,module::def compute_temporal_integration,<expr-L>,0.25,float,expr-literal, | # M0: Aesthetic Value — accumulated hedonic evaluation | m0 = (,0.25 * pleas_mean,+ 0.20 * e2 | + 0.15 * keyclar_mean | + 0.15 * tonalstab_mean,0,,,0
brain/functions/f1/mechanisms/stai/temporal_integration.py,62,module::def compute_temporal_integration,<expr-L>,0.2,float,expr-literal,# M0: Aesthetic Value — accumulated hedonic evaluation | m0 = ( | 0.25 * pleas_mean,+ 0.20 * e2,+ 0.15 * keyclar_mean | + 0.15 * tonalstab_mean | + 0.15 * pleasantness,0,,,0
brain/functions/f1/mechanisms/stai/temporal_integration.py,75,module::def compute_temporal_integration,<expr-L>,0.15,float,expr-literal,+ 0.20 * tonal_mean    # tonal coherence over time | + 0.20 * stumpf        # fusion quality | + 0.15 * helmholtz     # ratio quality,+ 0.15 * pleasantness  # hedonic anchor,").clamp(0, 1) |  | return m0, m1",1,stumpf,,0
brain/functions/f1/mechanisms/stai/temporal_integration.py,74,module::def compute_temporal_integration,<expr-L>,0.15,float,expr-literal,0.30 * e0 * e1         # multiplicative binding | + 0.20 * tonal_mean    # tonal coherence over time | + 0.20 * stumpf        # fusion quality,+ 0.15 * helmholtz     # ratio quality,"+ 0.15 * pleasantness  # hedonic anchor | ).clamp(0, 1) | ",1,stumpf,,0
brain/functions/f1/mechanisms/stai/temporal_integration.py,73,module::def compute_temporal_integration,<expr-L>,0.2,float,expr-literal,m1 = ( | 0.30 * e0 * e1         # multiplicative binding | + 0.20 * tonal_mean    # tonal coherence over time,+ 0.20 * stumpf        # fusion quality,"+ 0.15 * helmholtz     # ratio quality | + 0.15 * pleasantness  # hedonic anchor | ).clamp(0, 1)",1,stumpf,,0
brain/functions/f1/mechanisms/stai/temporal_integration.py,72,module::def compute_temporal_integration,<expr-L>,0.2,float,expr-literal,# M1: Spectral-Temporal Interaction — sustained binding | m1 = ( | 0.30 * e0 * e1         # multiplicative binding,+ 0.20 * tonal_mean    # tonal coherence over time,+ 0.20 * stumpf        # fusion quality | + 0.15 * helmholtz     # ratio quality | + 0.15 * pleasantness  # hedonic anchor,1,stumpf,,0
brain/functions/f1/mechanisms/stai/temporal_integration.py,71,module::def compute_temporal_integration,<expr-L>,0.3,float,expr-literal, | # M1: Spectral-Temporal Interaction — sustained binding | m1 = (,0.30 * e0 * e1         # multiplicative binding,+ 0.20 * tonal_mean    # tonal coherence over time | + 0.20 * stumpf        # fusion quality | + 0.15 * helmholtz     # ratio quality,1,stumpf,,0
brain/functions/f1/mechanisms/tpio/__init__.py,95,module,_WARMTH,12,int,module-assign, |  | # -- R3 feature indices (post-freeze 97D) -------------------------------------,_WARMTH = 12          # warmth (C group),_SHARPNESS = 13       # sharpness (C group) | _TONALNESS = 14       # tonalness (C group) | _CLARITY = 15         # clarity (C group),0,,,0
brain/functions/f1/mechanisms/tpio/__init__.py,96,module,_SHARPNESS,13,int,module-assign, | # -- R3 feature indices (post-freeze 97D) ------------------------------------- | _WARMTH = 12          # warmth (C group),_SHARPNESS = 13       # sharpness (C group),_TONALNESS = 14       # tonalness (C group) | _CLARITY = 15         # clarity (C group) | _SPECTRAL_AUTO = 17   # spectral_autocorrelation (C group),0,,,0
brain/functions/f1/mechanisms/tpio/__init__.py,97,module,_TONALNESS,14,int,module-assign,# -- R3 feature indices (post-freeze 97D) ------------------------------------- | _WARMTH = 12          # warmth (C group) | _SHARPNESS = 13       # sharpness (C group),_TONALNESS = 14       # tonalness (C group),_CLARITY = 15         # clarity (C group) | _SPECTRAL_AUTO = 17   # spectral_autocorrelation (C group) | _TRIST1 = 18          # tristimulus1 (C group),0,,,0
brain/functions/f1/mechanisms/tpio/__init__.py,98,module,_CLARITY,15,int,module-assign,_WARMTH = 12          # warmth (C group) | _SHARPNESS = 13       # sharpness (C group) | _TONALNESS = 14       # tonalness (C group),_CLARITY = 15         # clarity (C group),_SPECTRAL_AUTO = 17   # spectral_autocorrelation (C group) | _TRIST1 = 18          # tristimulus1 (C group) | _TRIST2 = 19          # tristimulus2 (C group),0,,,0
brain/functions/f1/mechanisms/tpio/__init__.py,99,module,_SPECTRAL_AUTO,17,int,module-assign,_SHARPNESS = 13       # sharpness (C group) | _TONALNESS = 14       # tonalness (C group) | _CLARITY = 15         # clarity (C group),_SPECTRAL_AUTO = 17   # spectral_autocorrelation (C group),_TRIST1 = 18          # tristimulus1 (C group) | _TRIST2 = 19          # tristimulus2 (C group) | _TRIST3 = 20          # tristimulus3 (C group),0,,,0
brain/functions/f1/mechanisms/tpio/__init__.py,100,module,_TRIST1,18,int,module-assign,_TONALNESS = 14       # tonalness (C group) | _CLARITY = 15         # clarity (C group) | _SPECTRAL_AUTO = 17   # spectral_autocorrelation (C group),_TRIST1 = 18          # tristimulus1 (C group),_TRIST2 = 19          # tristimulus2 (C group) | _TRIST3 = 20          # tristimulus3 (C group) | _SPECTRAL_CHANGE = 21 # spectral_change (D group),0,,,0
brain/functions/f1/mechanisms/tpio/__init__.py,101,module,_TRIST2,19,int,module-assign,_CLARITY = 15         # clarity (C group) | _SPECTRAL_AUTO = 17   # spectral_autocorrelation (C group) | _TRIST1 = 18          # tristimulus1 (C group),_TRIST2 = 19          # tristimulus2 (C group),_TRIST3 = 20          # tristimulus3 (C group) | _SPECTRAL_CHANGE = 21 # spectral_change (D group) | _TIMBRE_CHANGE = 24   # timbre_change (D group),0,,,0
brain/functions/f1/mechanisms/tpio/__init__.py,102,module,_TRIST3,20,int,module-assign,_SPECTRAL_AUTO = 17   # spectral_autocorrelation (C group) | _TRIST1 = 18          # tristimulus1 (C group) | _TRIST2 = 19          # tristimulus2 (C group),_TRIST3 = 20          # tristimulus3 (C group),_SPECTRAL_CHANGE = 21 # spectral_change (D group) | _TIMBRE_CHANGE = 24   # timbre_change (D group) | _AMPLITUDE = 7        # amplitude / velocity_A (B group),0,,,0
brain/functions/f1/mechanisms/tpio/__init__.py,103,module,_SPECTRAL_CHANGE,21,int,module-assign,_TRIST1 = 18          # tristimulus1 (C group) | _TRIST2 = 19          # tristimulus2 (C group) | _TRIST3 = 20          # tristimulus3 (C group),_SPECTRAL_CHANGE = 21 # spectral_change (D group),_TIMBRE_CHANGE = 24   # timbre_change (D group) | _AMPLITUDE = 7        # amplitude / velocity_A (B group) | _LOUDNESS = 8         # loudness / velocity_D (B group),0,,,0
brain/functions/f1/mechanisms/tpio/__init__.py,104,module,_TIMBRE_CHANGE,24,int,module-assign,_TRIST2 = 19          # tristimulus2 (C group) | _TRIST3 = 20          # tristimulus3 (C group) | _SPECTRAL_CHANGE = 21 # spectral_change (D group),_TIMBRE_CHANGE = 24   # timbre_change (D group),_AMPLITUDE = 7        # amplitude / velocity_A (B group) | _LOUDNESS = 8         # loudness / velocity_D (B group) | ,0,,,0
brain/functions/f1/mechanisms/tpio/__init__.py,105,module,_AMPLITUDE,7,int,module-assign,_TRIST3 = 20          # tristimulus3 (C group) | _SPECTRAL_CHANGE = 21 # spectral_change (D group) | _TIMBRE_CHANGE = 24   # timbre_change (D group),_AMPLITUDE = 7        # amplitude / velocity_A (B group),_LOUDNESS = 8         # loudness / velocity_D (B group) |  | ,0,,,0
brain/functions/f1/mechanisms/tpio/__init__.py,106,module,_LOUDNESS,8,int,module-assign,_SPECTRAL_CHANGE = 21 # spectral_change (D group) | _TIMBRE_CHANGE = 24   # timbre_change (D group) | _AMPLITUDE = 7        # amplitude / velocity_A (B group),_LOUDNESS = 8         # loudness / velocity_D (B group), |  | # -- 18 H3 Demand Specifications -----------------------------------------------,0,,,0
brain/functions/f1/mechanisms/tpio/__init__.py,199,module::class TPIO,OUTPUT_DIM,10,int,class-attr,"FULL_NAME = ""Timbre Perception-Imagery Overlap"" | UNIT = ""SPU"" | FUNCTION = ""F1""",OUTPUT_DIM = 10, | LAYERS = ( | LayerSpec(,0,,,0
brain/functions/f1/mechanisms/tpio/__init__.py,293,module::class TPIO::def metadata,call.confidence_range,"[0.6, 0.8]",tuple-numeric,call-kwarg,"""fMRI, cluster peak [-48,-16,8]""), | ), | evidence_tier=""beta"",","confidence_range=(0.60, 0.80),","falsification_criteria=( | ""pSTG activation should overlap for perceived and imagined "" | ""timbre (Halpern 2004); if no overlap, imagery model invalid"",",1,Halpern,2004),0
brain/functions/f1/mechanisms/tpio/__init__.py,331,module::class TPIO::def compute,call.dim,-1,negint,call-kwarg,"p = compute_cognitive_present(r3_features, h3_features, e, m) | f = compute_forecast(h3_features, e, m, p) | ","output = torch.stack([*e, *m, *p, *f], dim=-1)","return output.clamp(0.0, 1.0)",0,,,0
brain/functions/f1/mechanisms/tpio/cognitive_present.py,26,module,_SPECTRAL_AUTO_MEAN_H8,"[17, 8, 1, 0]",tuple-numeric,module-assign,from torch import Tensor |  | # -- H3 tuples ----------------------------------------------------------------,"_SPECTRAL_AUTO_MEAN_H8 = (17, 8, 1, 0)","_SPECTRAL_CHANGE_MEAN_H8 = (21, 8, 1, 0) | _SPECTRAL_CHANGE_VEL_H8 = (21, 8, 8, 0) | _TIMBRE_CHANGE_MEAN_H8 = (24, 8, 1, 0)",0,,,0
brain/functions/f1/mechanisms/tpio/cognitive_present.py,27,module,_SPECTRAL_CHANGE_MEAN_H8,"[21, 8, 1, 0]",tuple-numeric,module-assign," | # -- H3 tuples ---------------------------------------------------------------- | _SPECTRAL_AUTO_MEAN_H8 = (17, 8, 1, 0)","_SPECTRAL_CHANGE_MEAN_H8 = (21, 8, 1, 0)","_SPECTRAL_CHANGE_VEL_H8 = (21, 8, 8, 0) | _TIMBRE_CHANGE_MEAN_H8 = (24, 8, 1, 0) | _TONALNESS_STD_H14 = (14, 14, 3, 0)",0,,,0
brain/functions/f1/mechanisms/tpio/cognitive_present.py,28,module,_SPECTRAL_CHANGE_VEL_H8,"[21, 8, 8, 0]",tuple-numeric,module-assign,"# -- H3 tuples ---------------------------------------------------------------- | _SPECTRAL_AUTO_MEAN_H8 = (17, 8, 1, 0) | _SPECTRAL_CHANGE_MEAN_H8 = (21, 8, 1, 0)","_SPECTRAL_CHANGE_VEL_H8 = (21, 8, 8, 0)","_TIMBRE_CHANGE_MEAN_H8 = (24, 8, 1, 0) | _TONALNESS_STD_H14 = (14, 14, 3, 0) | _TRIST1_AUTOCORR_H20 = (18, 20, 22, 0)",0,,,0
brain/functions/f1/mechanisms/tpio/cognitive_present.py,29,module,_TIMBRE_CHANGE_MEAN_H8,"[24, 8, 1, 0]",tuple-numeric,module-assign,"_SPECTRAL_AUTO_MEAN_H8 = (17, 8, 1, 0) | _SPECTRAL_CHANGE_MEAN_H8 = (21, 8, 1, 0) | _SPECTRAL_CHANGE_VEL_H8 = (21, 8, 8, 0)","_TIMBRE_CHANGE_MEAN_H8 = (24, 8, 1, 0)","_TONALNESS_STD_H14 = (14, 14, 3, 0) | _TRIST1_AUTOCORR_H20 = (18, 20, 22, 0) | ",0,,,0
brain/functions/f1/mechanisms/tpio/cognitive_present.py,30,module,_TONALNESS_STD_H14,"[14, 14, 3, 0]",tuple-numeric,module-assign,"_SPECTRAL_CHANGE_MEAN_H8 = (21, 8, 1, 0) | _SPECTRAL_CHANGE_VEL_H8 = (21, 8, 8, 0) | _TIMBRE_CHANGE_MEAN_H8 = (24, 8, 1, 0)","_TONALNESS_STD_H14 = (14, 14, 3, 0)","_TRIST1_AUTOCORR_H20 = (18, 20, 22, 0) |  | ",0,,,0
brain/functions/f1/mechanisms/tpio/cognitive_present.py,31,module,_TRIST1_AUTOCORR_H20,"[18, 20, 22, 0]",tuple-numeric,module-assign,"_SPECTRAL_CHANGE_VEL_H8 = (21, 8, 8, 0) | _TIMBRE_CHANGE_MEAN_H8 = (24, 8, 1, 0) | _TONALNESS_STD_H14 = (14, 14, 3, 0)","_TRIST1_AUTOCORR_H20 = (18, 20, 22, 0)", |  | def compute_cognitive_present(,0,,,0
brain/functions/f1/mechanisms/tpio/cognitive_present.py,74,module::def compute_cognitive_present,<expr-L>,0.1,float,expr-literal,+ 0.20 * timbre_change_mean | + 0.15 * spectral_change_mean | + 0.10 * trist1_autocorr,+ 0.10 * m0,").clamp(0.0, 1.0) |  | # P1: SMA Activation -- motor imagery contribution to timbre state",0,,,0
brain/functions/f1/mechanisms/tpio/cognitive_present.py,73,module::def compute_cognitive_present,<expr-L>,0.1,float,expr-literal,+ 0.20 * spectral_auto_mean | + 0.20 * timbre_change_mean | + 0.15 * spectral_change_mean,+ 0.10 * trist1_autocorr,"+ 0.10 * m0 | ).clamp(0.0, 1.0) | ",0,,,0
brain/functions/f1/mechanisms/tpio/cognitive_present.py,72,module::def compute_cognitive_present,<expr-L>,0.15,float,expr-literal,0.25 * f01 | + 0.20 * spectral_auto_mean | + 0.20 * timbre_change_mean,+ 0.15 * spectral_change_mean,"+ 0.10 * trist1_autocorr | + 0.10 * m0 | ).clamp(0.0, 1.0)",0,,,0
brain/functions/f1/mechanisms/tpio/cognitive_present.py,71,module::def compute_cognitive_present,<expr-L>,0.2,float,expr-literal,p0 = ( | 0.25 * f01 | + 0.20 * spectral_auto_mean,+ 0.20 * timbre_change_mean,+ 0.15 * spectral_change_mean | + 0.10 * trist1_autocorr | + 0.10 * m0,0,,,0
brain/functions/f1/mechanisms/tpio/cognitive_present.py,69,module::def compute_cognitive_present,<expr-L>,0.25,float,expr-literal,# P0: pSTG Activation -- perception-imagery convergence in posterior STG | # Halpern 2004: pSTG shows overlapping activation patterns | p0 = (,0.25 * f01,+ 0.20 * spectral_auto_mean | + 0.20 * timbre_change_mean | + 0.15 * spectral_change_mean,1,Halpern,2004,0
brain/functions/f1/mechanisms/tpio/cognitive_present.py,70,module::def compute_cognitive_present,<expr-L>,0.2,float,expr-literal,# Halpern 2004: pSTG shows overlapping activation patterns | p0 = ( | 0.25 * f01,+ 0.20 * spectral_auto_mean,+ 0.20 * timbre_change_mean | + 0.15 * spectral_change_mean | + 0.10 * trist1_autocorr,1,Halpern,2004,0
brain/functions/f1/mechanisms/tpio/cognitive_present.py,84,module::def compute_cognitive_present,<expr-L>,0.1,float,expr-literal,+ 0.25 * spectral_change_vel | + 0.20 * tonalness_std | + 0.15 * f03,+ 0.10 * m0,").clamp(0.0, 1.0) |  | return p0, p1",0,,,0
brain/functions/f1/mechanisms/tpio/cognitive_present.py,83,module::def compute_cognitive_present,<expr-L>,0.15,float,expr-literal,0.30 * f04 | + 0.25 * spectral_change_vel | + 0.20 * tonalness_std,+ 0.15 * f03,"+ 0.10 * m0 | ).clamp(0.0, 1.0) | ",0,,,0
brain/functions/f1/mechanisms/tpio/cognitive_present.py,82,module::def compute_cognitive_present,<expr-L>,0.2,float,expr-literal,p1 = ( | 0.30 * f04 | + 0.25 * spectral_change_vel,+ 0.20 * tonalness_std,"+ 0.15 * f03 | + 0.10 * m0 | ).clamp(0.0, 1.0)",0,,,0
brain/functions/f1/mechanisms/tpio/cognitive_present.py,80,module::def compute_cognitive_present,<expr-L>,0.3,float,expr-literal,# P1: SMA Activation -- motor imagery contribution to timbre state | # Zatorre 2005: SMA involved in auditory imagery generation | p1 = (,0.30 * f04,+ 0.25 * spectral_change_vel | + 0.20 * tonalness_std | + 0.15 * f03,1,Zatorre,2005,0
brain/functions/f1/mechanisms/tpio/cognitive_present.py,81,module::def compute_cognitive_present,<expr-L>,0.25,float,expr-literal,# Zatorre 2005: SMA involved in auditory imagery generation | p1 = ( | 0.30 * f04,+ 0.25 * spectral_change_vel,+ 0.20 * tonalness_std | + 0.15 * f03 | + 0.10 * m0,1,Zatorre,2005,0
brain/functions/f1/mechanisms/tpio/extraction.py,13,module,_WARMTH_H2,"[12, 2, 0, 2]",tuple-numeric,module-assign,import torch | from torch import Tensor | ,"_WARMTH_H2 = (12, 2, 0, 2)","_SHARPNESS_H2 = (13, 2, 0, 2) | _TRIST1_H2 = (18, 2, 0, 2) | _TRIST2_H2 = (19, 2, 0, 2)",0,,,0
brain/functions/f1/mechanisms/tpio/extraction.py,14,module,_SHARPNESS_H2,"[13, 2, 0, 2]",tuple-numeric,module-assign,"from torch import Tensor |  | _WARMTH_H2 = (12, 2, 0, 2)","_SHARPNESS_H2 = (13, 2, 0, 2)","_TRIST1_H2 = (18, 2, 0, 2) | _TRIST2_H2 = (19, 2, 0, 2) | _TRIST3_H2 = (20, 2, 0, 2)",0,,,0
brain/functions/f1/mechanisms/tpio/extraction.py,15,module,_TRIST1_H2,"[18, 2, 0, 2]",tuple-numeric,module-assign," | _WARMTH_H2 = (12, 2, 0, 2) | _SHARPNESS_H2 = (13, 2, 0, 2)","_TRIST1_H2 = (18, 2, 0, 2)","_TRIST2_H2 = (19, 2, 0, 2) | _TRIST3_H2 = (20, 2, 0, 2) | _WARMTH_MEAN_H14 = (12, 14, 1, 0)",0,,,0
brain/functions/f1/mechanisms/tpio/extraction.py,16,module,_TRIST2_H2,"[19, 2, 0, 2]",tuple-numeric,module-assign,"_WARMTH_H2 = (12, 2, 0, 2) | _SHARPNESS_H2 = (13, 2, 0, 2) | _TRIST1_H2 = (18, 2, 0, 2)","_TRIST2_H2 = (19, 2, 0, 2)","_TRIST3_H2 = (20, 2, 0, 2) | _WARMTH_MEAN_H14 = (12, 14, 1, 0) | _TRIST1_MEAN_H20 = (18, 20, 1, 0)",0,,,0
brain/functions/f1/mechanisms/tpio/extraction.py,17,module,_TRIST3_H2,"[20, 2, 0, 2]",tuple-numeric,module-assign,"_SHARPNESS_H2 = (13, 2, 0, 2) | _TRIST1_H2 = (18, 2, 0, 2) | _TRIST2_H2 = (19, 2, 0, 2)","_TRIST3_H2 = (20, 2, 0, 2)","_WARMTH_MEAN_H14 = (12, 14, 1, 0) | _TRIST1_MEAN_H20 = (18, 20, 1, 0) | ",0,,,0
brain/functions/f1/mechanisms/tpio/extraction.py,18,module,_WARMTH_MEAN_H14,"[12, 14, 1, 0]",tuple-numeric,module-assign,"_TRIST1_H2 = (18, 2, 0, 2) | _TRIST2_H2 = (19, 2, 0, 2) | _TRIST3_H2 = (20, 2, 0, 2)","_WARMTH_MEAN_H14 = (12, 14, 1, 0)","_TRIST1_MEAN_H20 = (18, 20, 1, 0) |  | _SENSORY_PLEAS = 4",0,,,0
brain/functions/f1/mechanisms/tpio/extraction.py,19,module,_TRIST1_MEAN_H20,"[18, 20, 1, 0]",tuple-numeric,module-assign,"_TRIST2_H2 = (19, 2, 0, 2) | _TRIST3_H2 = (20, 2, 0, 2) | _WARMTH_MEAN_H14 = (12, 14, 1, 0)","_TRIST1_MEAN_H20 = (18, 20, 1, 0)", | _SENSORY_PLEAS = 4 | _WARMTH = 12,0,,,0
brain/functions/f1/mechanisms/tpio/extraction.py,21,module,_SENSORY_PLEAS,4,int,module-assign,"_WARMTH_MEAN_H14 = (12, 14, 1, 0) | _TRIST1_MEAN_H20 = (18, 20, 1, 0) | ",_SENSORY_PLEAS = 4,_WARMTH = 12 | _SHARPNESS = 13 | _TONAL_STABILITY = 60,0,,,0
brain/functions/f1/mechanisms/tpio/extraction.py,22,module,_WARMTH,12,int,module-assign,"_TRIST1_MEAN_H20 = (18, 20, 1, 0) |  | _SENSORY_PLEAS = 4",_WARMTH = 12,_SHARPNESS = 13 | _TONAL_STABILITY = 60 | _KEY_CLARITY = 51,0,,,0
brain/functions/f1/mechanisms/tpio/extraction.py,23,module,_SHARPNESS,13,int,module-assign, | _SENSORY_PLEAS = 4 | _WARMTH = 12,_SHARPNESS = 13,_TONAL_STABILITY = 60 | _KEY_CLARITY = 51 | ,0,,,0
brain/functions/f1/mechanisms/tpio/extraction.py,24,module,_TONAL_STABILITY,60,int,module-assign,_SENSORY_PLEAS = 4 | _WARMTH = 12 | _SHARPNESS = 13,_TONAL_STABILITY = 60,_KEY_CLARITY = 51 |  | ,0,,,0
brain/functions/f1/mechanisms/tpio/extraction.py,25,module,_KEY_CLARITY,51,int,module-assign,_WARMTH = 12 | _SHARPNESS = 13 | _TONAL_STABILITY = 60,_KEY_CLARITY = 51," |  | def compute_extraction(r3_features, h3_features):",0,,,0
