file_path,line,scope,name,value,dtype,kind,context_before,context_line,context_after,has_citation_in_context,citation_author,citation_year,has_todo_fixme,bucket_v3,reason_v3
brain/functions/f1/mechanisms/sded/__init__.py,250,module::class SDED::def metadata,Citation.arg1,2018,int,citation-call-posarg1,"""sensitivity 75-200ms; positive roughness-gamma "" | ""correlation; anterior spatial organization"", | ""ECoG, N=8""),","Citation(""Wagner"", 2018,","""Asymmetric MMN: -0.34uV for major 3rd deviant "" | ""at 173ms (p=0.003); non-musicians, pre-attentive"", | ""EEG MMN, N=15""),",1,eeg,,0,STRUCTURAL,citation-metadata
brain/functions/f1/mechanisms/sded/__init__.py,254,module::class SDED::def metadata,Citation.arg1,2013,int,citation-call-posarg1,"""Asymmetric MMN: -0.34uV for major 3rd deviant "" | ""at 173ms (p=0.003); non-musicians, pre-attentive"", | ""EEG MMN, N=15""),","Citation(""Bidelman"", 2013,","""Brainstem FFR encodes consonance hierarchy "" | ""matching Western theory WITHOUT training; "" | ""infant and animal evidence for innateness"",",1,chi,,0,STRUCTURAL,citation-metadata
brain/functions/f1/mechanisms/sded/__init__.py,259,module::class SDED::def metadata,Citation.arg1,2019,int,citation-call-posarg1,"""matching Western theory WITHOUT training; "" | ""infant and animal evidence for innateness"", | ""review (FFR/ABR)""),","Citation(""Tabas"", 2019,","""Dissonant dyads elicit POR ~36ms longer latency "" | ""than consonant; shared pitch-consonance mechanism"", | ""MEG + model""),",1,meg,,0,STRUCTURAL,citation-metadata
brain/functions/f1/mechanisms/sded/__init__.py,263,module::class SDED::def metadata,Citation.arg1,2019,int,citation-call-posarg1,"""Dissonant dyads elicit POR ~36ms longer latency "" | ""than consonant; shared pitch-consonance mechanism"", | ""MEG + model""),","Citation(""Sarasso"", 2019,","""N1/P2 enhanced for consonant intervals (80-194ms); "" | ""P2 amplitude correlates with aesthetic appreciation"", | ""EEG ERP, N=44""),",1,meg,,0,STRUCTURAL,citation-metadata
brain/functions/f1/mechanisms/sded/__init__.py,267,module::class SDED::def metadata,Citation.arg1,2018,int,citation-call-posarg1,"""N1/P2 enhanced for consonant intervals (80-194ms); "" | ""P2 amplitude correlates with aesthetic appreciation"", | ""EEG ERP, N=44""),","Citation(""Trulla"", 2018,","""Recurrence peaks match just intonation ratios; "" | ""first-order (peripheral) vs second-order (neural) "" | ""beats link consonance to signal dynamics"",",1,eeg,,0,STRUCTURAL,citation-metadata
brain/functions/f1/mechanisms/sded/cognitive_present.py,11,module,_ROUGHNESS_H0,"[0, 0, 0, 2]",tuple-numeric,module-assign,import torch | from torch import Tensor | ,"_ROUGHNESS_H0 = (0, 0, 0, 2)","_ROUGHNESS_MEAN = (0, 3, 1, 2) | _HELMHOLTZ_MEAN = (2, 3, 1, 2) | _SPECTRAL_AUTO_H3 = (17, 3, 0, 2)",1,helmholtz,,0,LIT-FROZEN,line-citation
brain/functions/f1/mechanisms/sded/cognitive_present.py,12,module,_ROUGHNESS_MEAN,"[0, 3, 1, 2]",tuple-numeric,module-assign,"from torch import Tensor |  | _ROUGHNESS_H0 = (0, 0, 0, 2)","_ROUGHNESS_MEAN = (0, 3, 1, 2)","_HELMHOLTZ_MEAN = (2, 3, 1, 2) | _SPECTRAL_AUTO_H3 = (17, 3, 0, 2) | _SENSORY_PLEAS = 4",1,helmholtz,,0,LIT-FROZEN,line-citation
brain/functions/f1/mechanisms/sded/cognitive_present.py,13,module,_HELMHOLTZ_MEAN,"[2, 3, 1, 2]",tuple-numeric,module-assign," | _ROUGHNESS_H0 = (0, 0, 0, 2) | _ROUGHNESS_MEAN = (0, 3, 1, 2)","_HELMHOLTZ_MEAN = (2, 3, 1, 2)","_SPECTRAL_AUTO_H3 = (17, 3, 0, 2) | _SENSORY_PLEAS = 4 | _STUMPF = 3",1,helmholtz,,0,LIT-FROZEN,line-citation
brain/functions/f1/mechanisms/sded/cognitive_present.py,14,module,_SPECTRAL_AUTO_H3,"[17, 3, 0, 2]",tuple-numeric,module-assign,"_ROUGHNESS_H0 = (0, 0, 0, 2) | _ROUGHNESS_MEAN = (0, 3, 1, 2) | _HELMHOLTZ_MEAN = (2, 3, 1, 2)","_SPECTRAL_AUTO_H3 = (17, 3, 0, 2)",_SENSORY_PLEAS = 4 | _STUMPF = 3 | ,1,helmholtz,,0,LIT-FROZEN,line-citation
brain/functions/f1/mechanisms/sded/cognitive_present.py,15,module,_SENSORY_PLEAS,4,int,module-assign,"_ROUGHNESS_MEAN = (0, 3, 1, 2) | _HELMHOLTZ_MEAN = (2, 3, 1, 2) | _SPECTRAL_AUTO_H3 = (17, 3, 0, 2)",_SENSORY_PLEAS = 4,_STUMPF = 3 |  | ,1,helmholtz,,0,LIT-FROZEN,line-citation
brain/functions/f1/mechanisms/sded/cognitive_present.py,16,module,_STUMPF,3,int,module-assign,"_HELMHOLTZ_MEAN = (2, 3, 1, 2) | _SPECTRAL_AUTO_H3 = (17, 3, 0, 2) | _SENSORY_PLEAS = 4",_STUMPF = 3," |  | def compute_cognitive_present(h3_features, e_outputs, m_outputs, r3_features=None):",1,helmholtz,,0,LIT-FROZEN,line-citation
brain/functions/f1/mechanisms/sded/cognitive_present.py,29,module::def compute_cognitive_present,<expr-R>,0.5,float,expr-literal,"consonance = r3_features[:, :, _SENSORY_PLEAS] | stumpf = r3_features[:, :, _STUMPF] | else:",consonance = e0 * 0 + 0.5,stumpf = consonance |  | # P0: Roughness detection + consonance context,1,stumpf,,0,LIT-FROZEN,line-citation
brain/functions/f1/mechanisms/sded/cognitive_present.py,33,module::def compute_cognitive_present,<expr-L>,0.2,float,expr-literal,stumpf = consonance |  | # P0: Roughness detection + consonance context,"p0 = (0.30 * e0 + 0.30 * consonance + 0.20 * stumpf + 0.20 * spec_auto).clamp(0, 1)"," | # P1: Deviation detection — E0(roughness) × (1-E2(consonance)) = dissonance signal | p1 = (e0 * (1.0 - e2)).clamp(0, 1)",1,stumpf,,0,LIT-FROZEN,line-citation
brain/functions/f1/mechanisms/sded/cognitive_present.py,36,module::def compute_cognitive_present,<expr-L>,1.0,float,expr-literal,"p0 = (0.30 * e0 + 0.30 * consonance + 0.20 * stumpf + 0.20 * spec_auto).clamp(0, 1) |  | # P1: Deviation detection — E0(roughness) × (1-E2(consonance)) = dissonance signal","p1 = (e0 * (1.0 - e2)).clamp(0, 1)"," | # P2: Behavioral response — E2 + helmholtz + M0 | p2 = (0.40 * e2 + 0.30 * helmholtz + 0.30 * m0).clamp(0, 1)",1,helmholtz,,0,NULL-PLACEHOLDER,trivial-null
brain/functions/f1/mechanisms/sded/cognitive_present.py,39,module::def compute_cognitive_present,<expr-L>,0.3,float,expr-literal,"p1 = (e0 * (1.0 - e2)).clamp(0, 1) |  | # P2: Behavioral response — E2 + helmholtz + M0","p2 = (0.40 * e2 + 0.30 * helmholtz + 0.30 * m0).clamp(0, 1)"," | return p0, p1, p2",1,helmholtz,,0,LIT-FROZEN,line-citation
brain/functions/f1/mechanisms/sded/cognitive_present.py,39,module::def compute_cognitive_present,<expr-L>,0.4,float,expr-literal,"p1 = (e0 * (1.0 - e2)).clamp(0, 1) |  | # P2: Behavioral response — E2 + helmholtz + M0","p2 = (0.40 * e2 + 0.30 * helmholtz + 0.30 * m0).clamp(0, 1)"," | return p0, p1, p2",1,helmholtz,,0,LIT-FROZEN,line-citation
brain/functions/f1/mechanisms/sded/cognitive_present.py,33,module::def compute_cognitive_present,<expr-L>,0.3,float,expr-literal,stumpf = consonance |  | # P0: Roughness detection + consonance context,"p0 = (0.30 * e0 + 0.30 * consonance + 0.20 * stumpf + 0.20 * spec_auto).clamp(0, 1)"," | # P1: Deviation detection — E0(roughness) × (1-E2(consonance)) = dissonance signal | p1 = (e0 * (1.0 - e2)).clamp(0, 1)",1,stumpf,,0,LIT-FROZEN,line-citation
brain/functions/f1/mechanisms/sded/extraction.py,11,module,_ROUGHNESS_H0,"[0, 0, 0, 2]",tuple-numeric,module-assign,import torch | from torch import Tensor | ,"_ROUGHNESS_H0 = (0, 0, 0, 2)","_ROUGHNESS_MEAN = (0, 3, 1, 2) | _SETHARES_H0 = (1, 0, 0, 2) | _HELMHOLTZ_H0 = (2, 0, 0, 2)",1,helmholtz,,0,LIT-FROZEN,line-citation
brain/functions/f1/mechanisms/sded/extraction.py,12,module,_ROUGHNESS_MEAN,"[0, 3, 1, 2]",tuple-numeric,module-assign,"from torch import Tensor |  | _ROUGHNESS_H0 = (0, 0, 0, 2)","_ROUGHNESS_MEAN = (0, 3, 1, 2)","_SETHARES_H0 = (1, 0, 0, 2) | _HELMHOLTZ_H0 = (2, 0, 0, 2) | ",1,helmholtz,,0,LIT-FROZEN,line-citation
brain/functions/f1/mechanisms/sded/extraction.py,13,module,_SETHARES_H0,"[1, 0, 0, 2]",tuple-numeric,module-assign," | _ROUGHNESS_H0 = (0, 0, 0, 2) | _ROUGHNESS_MEAN = (0, 3, 1, 2)","_SETHARES_H0 = (1, 0, 0, 2)","_HELMHOLTZ_H0 = (2, 0, 0, 2) |  | _STUMPF = 3",1,helmholtz,,0,LIT-FROZEN,line-citation
brain/functions/f1/mechanisms/sded/extraction.py,14,module,_HELMHOLTZ_H0,"[2, 0, 0, 2]",tuple-numeric,module-assign,"_ROUGHNESS_H0 = (0, 0, 0, 2) | _ROUGHNESS_MEAN = (0, 3, 1, 2) | _SETHARES_H0 = (1, 0, 0, 2)","_HELMHOLTZ_H0 = (2, 0, 0, 2)", | _STUMPF = 3 | _SENSORY_PLEAS = 4,1,helmholtz,,0,LIT-FROZEN,line-citation
brain/functions/f1/mechanisms/sded/extraction.py,16,module,_STUMPF,3,int,module-assign,"_SETHARES_H0 = (1, 0, 0, 2) | _HELMHOLTZ_H0 = (2, 0, 0, 2) | ",_STUMPF = 3,_SENSORY_PLEAS = 4 | _INHARMONICITY = 5 | ,1,helmholtz,,0,LIT-FROZEN,line-citation
brain/functions/f1/mechanisms/sded/extraction.py,17,module,_SENSORY_PLEAS,4,int,module-assign,"_HELMHOLTZ_H0 = (2, 0, 0, 2) |  | _STUMPF = 3",_SENSORY_PLEAS = 4,_INHARMONICITY = 5 |  | ,1,helmholtz,,0,LIT-FROZEN,line-citation
brain/functions/f1/mechanisms/sded/extraction.py,18,module,_INHARMONICITY,5,int,module-assign, | _STUMPF = 3 | _SENSORY_PLEAS = 4,_INHARMONICITY = 5," |  | def compute_extraction(r3_features, h3_features):",1,stumpf,,0,LIT-FROZEN,line-citation
brain/functions/f1/mechanisms/sded/extraction.py,32,module::def compute_extraction,<expr-L>,0.3,float,expr-literal, | # E0: Early detection — roughness + sethares (both ρ~-0.79) | e0 = (0.35 * roughness_h0 + 0.35 * sethares_h0,"+ 0.30 * (1.0 - helmholtz_h0)).clamp(0, 1)", | # E1: MMN dissonance — roughness deviance + inharmonicity | roughness_dev = torch.abs(roughness_h0 - roughness_mean),1,helmholtz,,0,LIT-FROZEN,line-citation
brain/functions/f1/mechanisms/sded/extraction.py,37,module::def compute_extraction,<expr-L>,0.3,float,expr-literal,# E1: MMN dissonance — roughness deviance + inharmonicity | roughness_dev = torch.abs(roughness_h0 - roughness_mean) | e1 = (0.35 * inharm + 0.35 * roughness_dev,"+ 0.30 * (1.0 - stumpf)).clamp(0, 1)", | # E2: Behavioral accuracy — consonance-based discrimination | e2 = (0.40 * consonance + 0.30 * stumpf,1,stumpf,,0,LIT-FROZEN,line-citation
brain/functions/f1/mechanisms/sded/extraction.py,41,module::def compute_extraction,<expr-L>,0.3,float,expr-literal, | # E2: Behavioral accuracy — consonance-based discrimination | e2 = (0.40 * consonance + 0.30 * stumpf,"+ 0.30 * helmholtz_h0).clamp(0, 1)"," | return e0, e1, e2",1,helmholtz,,0,LIT-FROZEN,line-citation
brain/functions/f1/mechanisms/sded/extraction.py,31,module::def compute_extraction,<expr-L>,0.35,float,expr-literal,"inharm = r3_features[:, :, _INHARMONICITY] |  | # E0: Early detection — roughness + sethares (both ρ~-0.79)",e0 = (0.35 * roughness_h0 + 0.35 * sethares_h0,"+ 0.30 * (1.0 - helmholtz_h0)).clamp(0, 1) |  | # E1: MMN dissonance — roughness deviance + inharmonicity",1,helmholtz,,0,LIT-FROZEN,line-citation
brain/functions/f1/mechanisms/sded/extraction.py,32,module::def compute_extraction,<expr-L>,1.0,float,expr-literal, | # E0: Early detection — roughness + sethares (both ρ~-0.79) | e0 = (0.35 * roughness_h0 + 0.35 * sethares_h0,"+ 0.30 * (1.0 - helmholtz_h0)).clamp(0, 1)", | # E1: MMN dissonance — roughness deviance + inharmonicity | roughness_dev = torch.abs(roughness_h0 - roughness_mean),1,helmholtz,,0,NULL-PLACEHOLDER,trivial-null
brain/functions/f1/mechanisms/sded/extraction.py,36,module::def compute_extraction,<expr-L>,0.35,float,expr-literal, | # E1: MMN dissonance — roughness deviance + inharmonicity | roughness_dev = torch.abs(roughness_h0 - roughness_mean),e1 = (0.35 * inharm + 0.35 * roughness_dev,"+ 0.30 * (1.0 - stumpf)).clamp(0, 1) |  | # E2: Behavioral accuracy — consonance-based discrimination",1,stumpf,,0,LIT-FROZEN,line-citation
brain/functions/f1/mechanisms/sded/extraction.py,37,module::def compute_extraction,<expr-L>,1.0,float,expr-literal,# E1: MMN dissonance — roughness deviance + inharmonicity | roughness_dev = torch.abs(roughness_h0 - roughness_mean) | e1 = (0.35 * inharm + 0.35 * roughness_dev,"+ 0.30 * (1.0 - stumpf)).clamp(0, 1)", | # E2: Behavioral accuracy — consonance-based discrimination | e2 = (0.40 * consonance + 0.30 * stumpf,1,stumpf,,0,NULL-PLACEHOLDER,trivial-null
brain/functions/f1/mechanisms/sded/extraction.py,40,module::def compute_extraction,<expr-L>,0.4,float,expr-literal,"+ 0.30 * (1.0 - stumpf)).clamp(0, 1) |  | # E2: Behavioral accuracy — consonance-based discrimination",e2 = (0.40 * consonance + 0.30 * stumpf,"+ 0.30 * helmholtz_h0).clamp(0, 1) |  | return e0, e1, e2",1,helmholtz,,0,LIT-FROZEN,line-citation
brain/functions/f1/mechanisms/sded/extraction.py,40,module::def compute_extraction,<expr-L>,0.3,float,expr-literal,"+ 0.30 * (1.0 - stumpf)).clamp(0, 1) |  | # E2: Behavioral accuracy — consonance-based discrimination",e2 = (0.40 * consonance + 0.30 * stumpf,"+ 0.30 * helmholtz_h0).clamp(0, 1) |  | return e0, e1, e2",1,helmholtz,,0,LIT-FROZEN,line-citation
brain/functions/f1/mechanisms/sded/forecast.py,11,module,_ROUGHNESS_MEAN,"[0, 3, 1, 2]",tuple-numeric,module-assign,import torch | from torch import Tensor | ,"_ROUGHNESS_MEAN = (0, 3, 1, 2)","_HELMHOLTZ_MEAN = (2, 3, 1, 2) |  | ",1,helmholtz,,0,LIT-FROZEN,line-citation
brain/functions/f1/mechanisms/sded/forecast.py,12,module,_HELMHOLTZ_MEAN,"[2, 3, 1, 2]",tuple-numeric,module-assign,"from torch import Tensor |  | _ROUGHNESS_MEAN = (0, 3, 1, 2)","_HELMHOLTZ_MEAN = (2, 3, 1, 2)"," |  | def compute_forecast(h3_features, e_outputs, p_outputs):",1,helmholtz,,0,LIT-FROZEN,line-citation
brain/functions/f1/mechanisms/sded/forecast.py,21,module::def compute_forecast,<expr-L>,0.5,float,expr-literal,helmholtz = h3_features[_HELMHOLTZ_MEAN] |  | # F0: Detection prediction — P0(roughness) + E0,"f0 = (0.50 * p0 + 0.50 * e0).clamp(0, 1)"," | # F1: Behavioral accuracy — P1(deviation) + E1(mmn) | f1 = (0.50 * p1 + 0.50 * e1).clamp(0, 1)",1,helmholtz,,0,LIT-FROZEN,line-citation
brain/functions/f1/mechanisms/sded/forecast.py,24,module::def compute_forecast,<expr-L>,0.5,float,expr-literal,"f0 = (0.50 * p0 + 0.50 * e0).clamp(0, 1) |  | # F1: Behavioral accuracy — P1(deviation) + E1(mmn)","f1 = (0.50 * p1 + 0.50 * e1).clamp(0, 1)"," | # F2: Training effect — P2 + helmholtz | f2 = (0.50 * p2 + 0.50 * helmholtz).clamp(0, 1)",1,helmholtz,,0,LIT-FROZEN,line-citation
brain/functions/f1/mechanisms/sded/forecast.py,27,module::def compute_forecast,<expr-L>,0.5,float,expr-literal,"f1 = (0.50 * p1 + 0.50 * e1).clamp(0, 1) |  | # F2: Training effect — P2 + helmholtz","f2 = (0.50 * p2 + 0.50 * helmholtz).clamp(0, 1)"," | return f0, f1, f2",1,helmholtz,,0,LIT-FROZEN,line-citation
brain/functions/f1/mechanisms/sded/temporal_integration.py,39,module::def compute_temporal_integration,<expr-L>,0.6,float,expr-literal,"# Integrates early detection (0.60) with MMN deviation (0.40). | # Conservative sigmoid: max input ~1.0, output ~[0.50, 0.73]. | # Bidelman 2013: brainstem encodes consonance hierarchy innately",m0 = (0.60 * e0 + 0.40 * e1)," | return (m0,)",1,Bidelman,2013,0,LIT-FROZEN,line-citation
brain/functions/f1/mechanisms/sded/temporal_integration.py,39,module::def compute_temporal_integration,<expr-L>,0.4,float,expr-literal,"# Integrates early detection (0.60) with MMN deviation (0.40). | # Conservative sigmoid: max input ~1.0, output ~[0.50, 0.73]. | # Bidelman 2013: brainstem encodes consonance hierarchy innately",m0 = (0.60 * e0 + 0.40 * e1)," | return (m0,)",1,Bidelman,2013,0,LIT-FROZEN,line-citation
brain/functions/f1/mechanisms/sdnps/__init__.py,86,module,_ROUGHNESS,0,int,module-assign, |  | # -- R3 feature indices (post-freeze 97D) -------------------------------------,_ROUGHNESS = 0,_INHARM = 5 | _TONALNESS = 14 | _SPECTRAL_AUTO = 17,0,,,0,NULL-PLACEHOLDER,trivial-null
brain/functions/f1/mechanisms/sdnps/__init__.py,87,module,_INHARM,5,int,module-assign, | # -- R3 feature indices (post-freeze 97D) ------------------------------------- | _ROUGHNESS = 0,_INHARM = 5,_TONALNESS = 14 | _SPECTRAL_AUTO = 17 | _TRIST1 = 18,0,,,0,LIT-FROZEN,file-citation-inherited
brain/functions/f1/mechanisms/sdnps/__init__.py,88,module,_TONALNESS,14,int,module-assign,# -- R3 feature indices (post-freeze 97D) ------------------------------------- | _ROUGHNESS = 0 | _INHARM = 5,_TONALNESS = 14,_SPECTRAL_AUTO = 17 | _TRIST1 = 18 | _TRIST2 = 19,0,,,0,LIT-FROZEN,file-citation-inherited
brain/functions/f1/mechanisms/sdnps/__init__.py,89,module,_SPECTRAL_AUTO,17,int,module-assign,_ROUGHNESS = 0 | _INHARM = 5 | _TONALNESS = 14,_SPECTRAL_AUTO = 17,_TRIST1 = 18 | _TRIST2 = 19 | _TRIST3 = 20,0,,,0,LIT-FROZEN,file-citation-inherited
brain/functions/f1/mechanisms/sdnps/__init__.py,90,module,_TRIST1,18,int,module-assign,_INHARM = 5 | _TONALNESS = 14 | _SPECTRAL_AUTO = 17,_TRIST1 = 18,_TRIST2 = 19 | _TRIST3 = 20 | ,0,,,0,LIT-FROZEN,file-citation-inherited
brain/functions/f1/mechanisms/sdnps/__init__.py,91,module,_TRIST2,19,int,module-assign,_TONALNESS = 14 | _SPECTRAL_AUTO = 17 | _TRIST1 = 18,_TRIST2 = 19,_TRIST3 = 20 |  | ,0,,,0,LIT-FROZEN,file-citation-inherited
brain/functions/f1/mechanisms/sdnps/__init__.py,92,module,_TRIST3,20,int,module-assign,_SPECTRAL_AUTO = 17 | _TRIST1 = 18 | _TRIST2 = 19,_TRIST3 = 20, |  | # -- 10 H3 Demand Specifications -----------------------------------------------,0,,,0,LIT-FROZEN,file-citation-inherited
brain/functions/f1/mechanisms/sdnps/__init__.py,164,module::class SDNPS,OUTPUT_DIM,10,int,class-attr,"FULL_NAME = ""Stimulus-Dependent Neural Pitch Salience"" | UNIT = ""SPU"" | FUNCTION = ""F1""",OUTPUT_DIM = 10, | LAYERS = ( | LayerSpec(,0,,,0,STRUCTURAL,structural-name-token
brain/functions/f1/mechanisms/sdnps/__init__.py,98,module,_h3.arg2,0,int,spec-numeric-posarg2,"# -- 10 H3 Demand Specifications ----------------------------------------------- | _SDNPS_H3_DEMANDS: Tuple[H3DemandSpec, ...] = ( | # === L2 Integration / H0 Gamma (5 tuples) ===","_h3(_ROUGHNESS, ""roughness"", 0, 0, 2,","""Instant roughness at brainstem timescale (~25ms)"", | ""Cousineau 2015""), | _h3(2, ""helmholtz_kang"", 0, 0, 2,",1,Cousineau,2015,0,STRUCTURAL,spec-numeric
brain/functions/f1/mechanisms/sdnps/__init__.py,98,module,_h3.arg3,0,int,spec-numeric-posarg3,"# -- 10 H3 Demand Specifications ----------------------------------------------- | _SDNPS_H3_DEMANDS: Tuple[H3DemandSpec, ...] = ( | # === L2 Integration / H0 Gamma (5 tuples) ===","_h3(_ROUGHNESS, ""roughness"", 0, 0, 2,","""Instant roughness at brainstem timescale (~25ms)"", | ""Cousineau 2015""), | _h3(2, ""helmholtz_kang"", 0, 0, 2,",1,Cousineau,2015,0,STRUCTURAL,spec-numeric
brain/functions/f1/mechanisms/sdnps/__init__.py,98,module,_h3.arg4,2,int,spec-numeric-posarg4,"# -- 10 H3 Demand Specifications ----------------------------------------------- | _SDNPS_H3_DEMANDS: Tuple[H3DemandSpec, ...] = ( | # === L2 Integration / H0 Gamma (5 tuples) ===","_h3(_ROUGHNESS, ""roughness"", 0, 0, 2,","""Instant roughness at brainstem timescale (~25ms)"", | ""Cousineau 2015""), | _h3(2, ""helmholtz_kang"", 0, 0, 2,",1,Cousineau,2015,0,STRUCTURAL,spec-numeric
brain/functions/f1/mechanisms/sdnps/__init__.py,101,module,_h3.arg0,2,int,spec-numeric-posarg0,"_h3(_ROUGHNESS, ""roughness"", 0, 0, 2, | ""Instant roughness at brainstem timescale (~25ms)"", | ""Cousineau 2015""),","_h3(2, ""helmholtz_kang"", 0, 0, 2,","""Instant consonance — integer ratio detection"", | ""Helmholtz 1863""), | _h3(_INHARM, ""inharmonicity"", 0, 0, 2,",1,Cousineau,2015,0,STRUCTURAL,spec-numeric
brain/functions/f1/mechanisms/sdnps/__init__.py,101,module,_h3.arg2,0,int,spec-numeric-posarg2,"_h3(_ROUGHNESS, ""roughness"", 0, 0, 2, | ""Instant roughness at brainstem timescale (~25ms)"", | ""Cousineau 2015""),","_h3(2, ""helmholtz_kang"", 0, 0, 2,","""Instant consonance — integer ratio detection"", | ""Helmholtz 1863""), | _h3(_INHARM, ""inharmonicity"", 0, 0, 2,",1,Cousineau,2015,0,STRUCTURAL,spec-numeric
brain/functions/f1/mechanisms/sdnps/__init__.py,101,module,_h3.arg3,0,int,spec-numeric-posarg3,"_h3(_ROUGHNESS, ""roughness"", 0, 0, 2, | ""Instant roughness at brainstem timescale (~25ms)"", | ""Cousineau 2015""),","_h3(2, ""helmholtz_kang"", 0, 0, 2,","""Instant consonance — integer ratio detection"", | ""Helmholtz 1863""), | _h3(_INHARM, ""inharmonicity"", 0, 0, 2,",1,Cousineau,2015,0,STRUCTURAL,spec-numeric
brain/functions/f1/mechanisms/sdnps/__init__.py,101,module,_h3.arg4,2,int,spec-numeric-posarg4,"_h3(_ROUGHNESS, ""roughness"", 0, 0, 2, | ""Instant roughness at brainstem timescale (~25ms)"", | ""Cousineau 2015""),","_h3(2, ""helmholtz_kang"", 0, 0, 2,","""Instant consonance — integer ratio detection"", | ""Helmholtz 1863""), | _h3(_INHARM, ""inharmonicity"", 0, 0, 2,",1,Cousineau,2015,0,STRUCTURAL,spec-numeric
