constant_id,file_path,line_number,name,value,kind,category,reason,citation,verification_method,verification_outcome,verification_source,confidence,escalation_flag,notes
F1_00513,brain/functions/f1/mechanisms/bch/temporal_integration.py,24,_TRIST1,18,module-assign,C,"Structural R³/H³ feature index alias '_TRIST1'=18 — refers to a fixed dimension in the frozen 97D R³ feature space or a mechanism output index; structural address-space identifier, not an empirical value.",,code-locality,N/A,N/A,HIGH,False,mech=bch scope=module
F1_00514,brain/functions/f1/mechanisms/bch/temporal_integration.py,25,_TRIST2,19,module-assign,C,"Structural R³/H³ feature index alias '_TRIST2'=19 — refers to a fixed dimension in the frozen 97D R³ feature space or a mechanism output index; structural address-space identifier, not an empirical value.",,code-locality,N/A,N/A,HIGH,False,mech=bch scope=module
F1_00515,brain/functions/f1/mechanisms/bch/temporal_integration.py,26,_TRIST3,20,module-assign,C,"Structural R³/H³ feature index alias '_TRIST3'=20 — refers to a fixed dimension in the frozen 97D R³ feature space or a mechanism output index; structural address-space identifier, not an empirical value.",,code-locality,N/A,N/A,HIGH,False,mech=bch scope=module
F1_00516,brain/functions/f1/mechanisms/bch/temporal_integration.py,27,_PCE,38,module-assign,C,"Structural R³/H³ feature index alias '_PCE'=38 — refers to a fixed dimension in the frozen 97D R³ feature space or a mechanism output index; structural address-space identifier, not an empirical value.",,code-locality,N/A,N/A,HIGH,False,mech=bch scope=module
F1_00517,brain/functions/f1/mechanisms/bch/temporal_integration.py,28,_PITCHSAL,39,module-assign,C,"Structural R³/H³ feature index alias '_PITCHSAL'=39 — refers to a fixed dimension in the frozen 97D R³ feature space or a mechanism output index; structural address-space identifier, not an empirical value.",,code-locality,N/A,N/A,HIGH,False,mech=bch scope=module
F1_00518,brain/functions/f1/mechanisms/bch/temporal_integration.py,29,_KEYCLAR,51,module-assign,C,"Structural R³/H³ feature index alias '_KEYCLAR'=51 — refers to a fixed dimension in the frozen 97D R³ feature space or a mechanism output index; structural address-space identifier, not an empirical value.",,code-locality,N/A,N/A,HIGH,False,mech=bch scope=module
F1_00519,brain/functions/f1/mechanisms/bch/temporal_integration.py,30,_TONALSTAB,60,module-assign,C,"Structural R³/H³ feature index alias '_TONALSTAB'=60 — refers to a fixed dimension in the frozen 97D R³ feature space or a mechanism output index; structural address-space identifier, not an empirical value.",,code-locality,N/A,N/A,HIGH,False,mech=bch scope=module
F1_00520,brain/functions/f1/mechanisms/bch/temporal_integration.py,31,_COUPLING,41,module-assign,C,"Structural R³/H³ feature index alias '_COUPLING'=41 — refers to a fixed dimension in the frozen 97D R³ feature space or a mechanism output index; structural address-space identifier, not an empirical value.",,code-locality,N/A,N/A,HIGH,False,mech=bch scope=module
F1_00521,brain/functions/f1/mechanisms/bch/temporal_integration.py,60,h3.arg1,3,call-posarg1,C,Structural H³/R³ index 3 passed as positional arg to lookup function; address-space identifier.,,code-locality,N/A,N/A,HIGH,False,mech=bch scope=module::def compute_temporal_i
F1_00522,brain/functions/f1/mechanisms/bch/temporal_integration.py,60,h3.arg3,2,call-posarg3,C,Structural H³/R³ index 2 passed as positional arg to lookup function; address-space identifier.,,code-locality,N/A,N/A,HIGH,False,mech=bch scope=module::def compute_temporal_i
F1_00523,brain/functions/f1/mechanisms/bch/temporal_integration.py,94,h3.arg3,2,call-posarg3,C,Structural H³/R³ index 2 passed as positional arg to lookup function; address-space identifier.,,code-locality,N/A,N/A,HIGH,False,mech=bch scope=module::def compute_temporal_i
F1_00524,brain/functions/f1/mechanisms/bch/temporal_integration.py,95,h3.arg3,2,call-posarg3,C,Structural H³/R³ index 2 passed as positional arg to lookup function; address-space identifier.,,code-locality,N/A,N/A,HIGH,False,mech=bch scope=module::def compute_temporal_i
F1_00525,brain/functions/f1/mechanisms/bch/temporal_integration.py,96,h3.arg3,2,call-posarg3,C,Structural H³/R³ index 2 passed as positional arg to lookup function; address-space identifier.,,code-locality,N/A,N/A,HIGH,False,mech=bch scope=module::def compute_temporal_i
F1_00526,brain/functions/f1/mechanisms/bch/temporal_integration.py,90,h3.arg1,6,call-posarg1,C,Structural H³/R³ index 6 passed as positional arg to lookup function; address-space identifier.,,code-locality,N/A,N/A,HIGH,False,mech=bch scope=module::def compute_temporal_i
F1_00527,brain/functions/f1/mechanisms/bch/temporal_integration.py,70,h3.arg1,3,call-posarg1,C,Structural H³/R³ index 3 passed as positional arg to lookup function; address-space identifier.,,code-locality,N/A,N/A,HIGH,False,mech=bch scope=module::def compute_temporal_i
F1_00528,brain/functions/f1/mechanisms/bch/temporal_integration.py,70,h3.arg3,2,call-posarg3,C,Structural H³/R³ index 2 passed as positional arg to lookup function; address-space identifier.,,code-locality,N/A,N/A,HIGH,False,mech=bch scope=module::def compute_temporal_i
F1_00529,brain/functions/f1/mechanisms/bch/temporal_integration.py,71,h3.arg3,2,call-posarg3,C,Structural H³/R³ index 2 passed as positional arg to lookup function; address-space identifier.,,code-locality,N/A,N/A,HIGH,False,mech=bch scope=module::def compute_temporal_i
F1_00530,brain/functions/f1/mechanisms/bch/temporal_integration.py,81,h3.arg1,3,call-posarg1,C,Structural H³/R³ index 3 passed as positional arg to lookup function; address-space identifier.,,code-locality,N/A,N/A,HIGH,False,mech=bch scope=module::def compute_temporal_i
F1_00531,brain/functions/f1/mechanisms/bch/temporal_integration.py,81,h3.arg3,2,call-posarg3,C,Structural H³/R³ index 2 passed as positional arg to lookup function; address-space identifier.,,code-locality,N/A,N/A,HIGH,False,mech=bch scope=module::def compute_temporal_i
F1_00532,brain/functions/f1/mechanisms/bch/temporal_integration.py,89,h3.arg1,3,call-posarg1,C,Structural H³/R³ index 3 passed as positional arg to lookup function; address-space identifier.,,code-locality,N/A,N/A,HIGH,False,mech=bch scope=module::def compute_temporal_i
F1_00533,brain/functions/f1/mechanisms/bch/temporal_integration.py,89,h3.arg3,2,call-posarg3,C,Structural H³/R³ index 2 passed as positional arg to lookup function; address-space identifier.,,code-locality,N/A,N/A,HIGH,False,mech=bch scope=module::def compute_temporal_i
F1_00534,brain/functions/f1/mechanisms/bch/temporal_integration.py,104,h3.arg1,12,call-posarg1,C,Structural H³/R³ index 12 passed as positional arg to lookup function; address-space identifier.,,code-locality,N/A,N/A,HIGH,False,mech=bch scope=module::def compute_temporal_i
F1_00535,brain/functions/f1/mechanisms/bch/temporal_integration.py,69,h3.arg1,6,call-posarg1,C,Structural H³/R³ index 6 passed as positional arg to lookup function; address-space identifier.,,code-locality,N/A,N/A,HIGH,False,mech=bch scope=module::def compute_temporal_i
F1_00536,brain/functions/f1/mechanisms/bch/temporal_integration.py,69,h3.arg2,14,call-posarg2,C,Structural H³/R³ index 14 passed as positional arg to lookup function; address-space identifier.,,code-locality,N/A,N/A,HIGH,False,mech=bch scope=module::def compute_temporal_i
F1_00537,brain/functions/f1/mechanisms/bch/temporal_integration.py,69,h3.arg3,2,call-posarg3,C,Structural H³/R³ index 2 passed as positional arg to lookup function; address-space identifier.,,code-locality,N/A,N/A,HIGH,False,mech=bch scope=module::def compute_temporal_i
F1_00538,brain/functions/f1/mechanisms/bch/temporal_integration.py,80,h3.arg1,3,call-posarg1,C,Structural H³/R³ index 3 passed as positional arg to lookup function; address-space identifier.,,code-locality,N/A,N/A,HIGH,False,mech=bch scope=module::def compute_temporal_i
F1_00539,brain/functions/f1/mechanisms/bch/temporal_integration.py,80,h3.arg2,18,call-posarg2,C,Structural H³/R³ index 18 passed as positional arg to lookup function; address-space identifier.,,code-locality,N/A,N/A,HIGH,False,mech=bch scope=module::def compute_temporal_i
F1_00540,brain/functions/f1/mechanisms/bch/temporal_integration.py,88,h3.arg1,6,call-posarg1,C,Structural H³/R³ index 6 passed as positional arg to lookup function; address-space identifier.,,code-locality,N/A,N/A,HIGH,False,mech=bch scope=module::def compute_temporal_i
F1_00541,brain/functions/f1/mechanisms/bch/temporal_integration.py,88,h3.arg3,2,call-posarg3,C,Structural H³/R³ index 2 passed as positional arg to lookup function; address-space identifier.,,code-locality,N/A,N/A,HIGH,False,mech=bch scope=module::def compute_temporal_i
F1_00542,brain/functions/f1/mechanisms/bch/temporal_integration.py,103,h3.arg1,3,call-posarg1,C,Structural H³/R³ index 3 passed as positional arg to lookup function; address-space identifier.,,code-locality,N/A,N/A,HIGH,False,mech=bch scope=module::def compute_temporal_i
F1_00543,brain/functions/f1/mechanisms/bch/temporal_integration.py,78,h3.arg1,6,call-posarg1,C,Structural H³/R³ index 6 passed as positional arg to lookup function; address-space identifier.,,code-locality,N/A,N/A,HIGH,False,mech=bch scope=module::def compute_temporal_i
F1_00544,brain/functions/f1/mechanisms/bch/temporal_integration.py,78,h3.arg3,2,call-posarg3,C,Structural H³/R³ index 2 passed as positional arg to lookup function; address-space identifier.,,code-locality,N/A,N/A,HIGH,False,mech=bch scope=module::def compute_temporal_i
F1_00545,brain/functions/f1/mechanisms/bch/temporal_integration.py,79,h3.arg3,2,call-posarg3,C,Structural H³/R³ index 2 passed as positional arg to lookup function; address-space identifier.,,code-locality,N/A,N/A,HIGH,False,mech=bch scope=module::def compute_temporal_i
F1_00546,brain/functions/f1/mechanisms/bch/temporal_integration.py,86,h3.arg1,3,call-posarg1,C,Structural H³/R³ index 3 passed as positional arg to lookup function; address-space identifier.,,code-locality,N/A,N/A,HIGH,False,mech=bch scope=module::def compute_temporal_i
F1_00547,brain/functions/f1/mechanisms/bch/temporal_integration.py,86,h3.arg3,2,call-posarg3,C,Structural H³/R³ index 2 passed as positional arg to lookup function; address-space identifier.,,code-locality,N/A,N/A,HIGH,False,mech=bch scope=module::def compute_temporal_i
F1_00548,brain/functions/f1/mechanisms/bch/temporal_integration.py,87,h3.arg1,3,call-posarg1,C,Structural H³/R³ index 3 passed as positional arg to lookup function; address-space identifier.,,code-locality,N/A,N/A,HIGH,False,mech=bch scope=module::def compute_temporal_i
F1_00549,brain/functions/f1/mechanisms/bch/temporal_integration.py,87,h3.arg3,2,call-posarg3,C,Structural H³/R³ index 2 passed as positional arg to lookup function; address-space identifier.,,code-locality,N/A,N/A,HIGH,False,mech=bch scope=module::def compute_temporal_i
F1_00550,brain/functions/f1/mechanisms/bch/temporal_integration.py,102,h3.arg3,2,call-posarg3,C,Structural H³/R³ index 2 passed as positional arg to lookup function; address-space identifier.,,code-locality,N/A,N/A,HIGH,False,mech=bch scope=module::def compute_temporal_i
F1_00551,brain/functions/f1/mechanisms/bch/temporal_integration.py,76,h3.arg3,2,call-posarg3,C,Structural H³/R³ index 2 passed as positional arg to lookup function; address-space identifier.,,code-locality,N/A,N/A,HIGH,False,mech=bch scope=module::def compute_temporal_i
F1_00552,brain/functions/f1/mechanisms/bch/temporal_integration.py,77,h3.arg1,3,call-posarg1,C,Structural H³/R³ index 3 passed as positional arg to lookup function; address-space identifier.,,code-locality,N/A,N/A,HIGH,False,mech=bch scope=module::def compute_temporal_i
F1_00553,brain/functions/f1/mechanisms/bch/temporal_integration.py,77,h3.arg3,2,call-posarg3,C,Structural H³/R³ index 2 passed as positional arg to lookup function; address-space identifier.,,code-locality,N/A,N/A,HIGH,False,mech=bch scope=module::def compute_temporal_i
F1_00554,brain/functions/f1/mechanisms/bch/temporal_integration.py,66,h3.arg1,6,call-posarg1,C,Structural H³/R³ index 6 passed as positional arg to lookup function; address-space identifier.,,code-locality,N/A,N/A,HIGH,False,mech=bch scope=module::def compute_temporal_i
F1_00555,brain/functions/f1/mechanisms/bch/temporal_integration.py,66,h3.arg2,18,call-posarg2,C,Structural H³/R³ index 18 passed as positional arg to lookup function; address-space identifier.,,code-locality,N/A,N/A,HIGH,False,mech=bch scope=module::def compute_temporal_i
F1_00556,brain/functions/f1/mechanisms/bch/temporal_integration.py,64,h3.arg3,2,call-posarg3,C,Structural H³/R³ index 2 passed as positional arg to lookup function; address-space identifier.,,code-locality,N/A,N/A,HIGH,False,mech=bch scope=module::def compute_temporal_i
F1_00557,brain/functions/f1/mechanisms/bch/temporal_integration.py,65,h3.arg1,3,call-posarg1,C,Structural H³/R³ index 3 passed as positional arg to lookup function; address-space identifier.,,code-locality,N/A,N/A,HIGH,False,mech=bch scope=module::def compute_temporal_i
F1_00558,brain/functions/f1/mechanisms/bch/temporal_integration.py,65,h3.arg3,2,call-posarg3,C,Structural H³/R³ index 2 passed as positional arg to lookup function; address-space identifier.,,code-locality,N/A,N/A,HIGH,False,mech=bch scope=module::def compute_temporal_i
F1_00559,brain/functions/f1/mechanisms/bch/temporal_integration.py,71,<expr-L>,0.15,expr-literal,E,"Engineering mixer weight in mechanism output blend (E4); no published source publishes this specific blend weight, author-chosen for output composition.",,code-locality,N/A,N/A,HIGH,False,mech=bch scope=module::def compute_temporal_i
F1_00560,brain/functions/f1/mechanisms/bch/temporal_integration.py,81,<expr-L>,0.15,expr-literal,E,"Engineering mixer weight in mechanism output blend (E4); no published source publishes this specific blend weight, author-chosen for output composition.",,code-locality,N/A,N/A,HIGH,False,mech=bch scope=module::def compute_temporal_i
