constant_id,file_path,line_number,name,value,kind,category,reason,citation,verification_method,verification_outcome,verification_source,confidence,escalation_flag,notes,source_agent
A2_01708,brain/functions/f2/mechanisms/wmed/__init__.py,163,_h3.arg2,16,spec-numeric-posarg2,C,"H3DemandSpec arg2=16 — T³ horizon index (0..31). Structural tensor coordinate addressing the FROZEN H³ (97×32×24×3) tensor cell, not an empirical value.",NONE,inspection,N/A,,HIGH,FALSE,STRUCTURAL: T³ tensor coordinate,2
A2_01709,brain/functions/f2/mechanisms/wmed/__init__.py,163,_h3.arg3,2,spec-numeric-posarg3,C,"H3DemandSpec arg3=2 — T³ morph index (0..23). Structural tensor coordinate addressing the FROZEN H³ (97×32×24×3) tensor cell, not an empirical value.",NONE,inspection,N/A,,HIGH,FALSE,STRUCTURAL: T³ tensor coordinate,2
A2_01710,brain/functions/f2/mechanisms/wmed/__init__.py,163,_h3.arg4,0,spec-numeric-posarg4,C,"H3DemandSpec arg4=0 — T³ causal-law index (0..2). Structural tensor coordinate addressing the FROZEN H³ (97×32×24×3) tensor cell, not an empirical value.",NONE,inspection,N/A,,HIGH,FALSE,STRUCTURAL: T³ tensor coordinate,2
A2_01711,brain/functions/f2/mechanisms/wmed/__init__.py,166,_h3.arg2,16,spec-numeric-posarg2,C,"H3DemandSpec arg2=16 — T³ horizon index (0..31). Structural tensor coordinate addressing the FROZEN H³ (97×32×24×3) tensor cell, not an empirical value.",NONE,inspection,N/A,,HIGH,FALSE,STRUCTURAL: T³ tensor coordinate,2
A2_01712,brain/functions/f2/mechanisms/wmed/__init__.py,166,_h3.arg3,19,spec-numeric-posarg3,C,"H3DemandSpec arg3=19 — T³ morph index (0..23). Structural tensor coordinate addressing the FROZEN H³ (97×32×24×3) tensor cell, not an empirical value.",NONE,inspection,N/A,,HIGH,FALSE,STRUCTURAL: T³ tensor coordinate,2
A2_01713,brain/functions/f2/mechanisms/wmed/__init__.py,166,_h3.arg4,0,spec-numeric-posarg4,C,"H3DemandSpec arg4=0 — T³ causal-law index (0..2). Structural tensor coordinate addressing the FROZEN H³ (97×32×24×3) tensor cell, not an empirical value.",NONE,inspection,N/A,,HIGH,FALSE,STRUCTURAL: T³ tensor coordinate,2
A2_01714,brain/functions/f2/mechanisms/wmed/__init__.py,208,LayerSpec.arg2,0,spec-numeric-posarg2,C,"H3DemandSpec arg2=0 — T³ horizon index (0..31). Structural tensor coordinate addressing the FROZEN H³ (97×32×24×3) tensor cell, not an empirical value.",NONE,inspection,N/A,,HIGH,FALSE,STRUCTURAL: T³ tensor coordinate,2
A2_01715,brain/functions/f2/mechanisms/wmed/__init__.py,208,LayerSpec.arg3,2,spec-numeric-posarg3,C,"H3DemandSpec arg3=2 — T³ morph index (0..23). Structural tensor coordinate addressing the FROZEN H³ (97×32×24×3) tensor cell, not an empirical value.",NONE,inspection,N/A,,HIGH,FALSE,STRUCTURAL: T³ tensor coordinate,2
A2_01716,brain/functions/f2/mechanisms/wmed/__init__.py,213,LayerSpec.arg2,2,spec-numeric-posarg2,C,"H3DemandSpec arg2=2 — T³ horizon index (0..31). Structural tensor coordinate addressing the FROZEN H³ (97×32×24×3) tensor cell, not an empirical value.",NONE,inspection,N/A,,HIGH,FALSE,STRUCTURAL: T³ tensor coordinate,2
A2_01717,brain/functions/f2/mechanisms/wmed/__init__.py,213,LayerSpec.arg3,4,spec-numeric-posarg3,C,"H3DemandSpec arg3=4 — T³ morph index (0..23). Structural tensor coordinate addressing the FROZEN H³ (97×32×24×3) tensor cell, not an empirical value.",NONE,inspection,N/A,,HIGH,FALSE,STRUCTURAL: T³ tensor coordinate,2
A2_01718,brain/functions/f2/mechanisms/wmed/__init__.py,218,LayerSpec.arg2,4,spec-numeric-posarg2,C,"H3DemandSpec arg2=4 — T³ horizon index (0..31). Structural tensor coordinate addressing the FROZEN H³ (97×32×24×3) tensor cell, not an empirical value.",NONE,inspection,N/A,,HIGH,FALSE,STRUCTURAL: T³ tensor coordinate,2
A2_01719,brain/functions/f2/mechanisms/wmed/__init__.py,218,LayerSpec.arg3,7,spec-numeric-posarg3,C,"H3DemandSpec arg3=7 — T³ morph index (0..23). Structural tensor coordinate addressing the FROZEN H³ (97×32×24×3) tensor cell, not an empirical value.",NONE,inspection,N/A,,HIGH,FALSE,STRUCTURAL: T³ tensor coordinate,2
A2_01720,brain/functions/f2/mechanisms/wmed/__init__.py,224,LayerSpec.arg2,7,spec-numeric-posarg2,C,"H3DemandSpec arg2=7 — T³ horizon index (0..31). Structural tensor coordinate addressing the FROZEN H³ (97×32×24×3) tensor cell, not an empirical value.",NONE,inspection,N/A,,HIGH,FALSE,STRUCTURAL: T³ tensor coordinate,2
A2_01721,brain/functions/f2/mechanisms/wmed/__init__.py,224,LayerSpec.arg3,11,spec-numeric-posarg3,C,"H3DemandSpec arg3=11 — T³ morph index (0..23). Structural tensor coordinate addressing the FROZEN H³ (97×32×24×3) tensor cell, not an empirical value.",NONE,inspection,N/A,,HIGH,FALSE,STRUCTURAL: T³ tensor coordinate,2
A2_01722,brain/functions/f2/mechanisms/wmed/__init__.py,306,ModelMetadata.confidence_range,"[0.7, 0.85]",call-kw,C,"ModelMetadata kw `ModelMetadata.confidence_range = [0.7, 0.85]` — STRUCTURAL declared evidence-tier metadata (qualitative author-asserted confidence band, not an empirical value).",NONE,inspection,N/A,,HIGH,FALSE,STRUCTURAL: declared confidence range,2
A2_01723,brain/functions/f2/mechanisms/wmed/__init__.py,355,output.clamp.arg0,0.0,call-posarg0,D,Function call positional arg 0.0 — IDENTITY.,NONE,inspection,N/A,,HIGH,FALSE,D: call default float,2
A2_01724,brain/functions/f2/mechanisms/wmed/__init__.py,355,output.clamp.arg1,1.0,call-posarg1,D,Function call positional arg 1.0 — IDENTITY.,NONE,inspection,N/A,,HIGH,FALSE,D: call default float,2
A2_01725,brain/functions/f2/mechanisms/wmed/__init__.py,252,RegionLink.arg2,0.75,link-weight-posarg2,E,"RegionLink edge weight 0.75 — author-normalized Likert-style scaling over a literature-cited edge set. No paper publishes per-edge weights (context_brief §7.3). ENGINEERING-CHOICE E4 mixer; citation in module is for the edge existence, not its numeric weight.",Nozaradan (existence only),inspection,PARTIAL,Module-level citation grounds the edge existence; weight magnitude is author-normalized,HIGH,FALSE,E4: RegionLink weight (author-normalized),2
A2_01726,brain/functions/f2/mechanisms/wmed/__init__.py,255,RegionLink.arg2,0.8,link-weight-posarg2,E,"RegionLink edge weight 0.8 — author-normalized Likert-style scaling over a literature-cited edge set. No paper publishes per-edge weights (context_brief §7.3). ENGINEERING-CHOICE E4 mixer; citation in module is for the edge existence, not its numeric weight.",Nozaradan (existence only),inspection,PARTIAL,Module-level citation grounds the edge existence; weight magnitude is author-normalized,HIGH,FALSE,E4: RegionLink weight (author-normalized),2
A2_01727,brain/functions/f2/mechanisms/wmed/__init__.py,258,RegionLink.arg2,0.7,link-weight-posarg2,E,"RegionLink edge weight 0.7 — author-normalized Likert-style scaling over a literature-cited edge set. No paper publishes per-edge weights (context_brief §7.3). ENGINEERING-CHOICE E4 mixer; citation in module is for the edge existence, not its numeric weight.",Grahn (existence only),inspection,PARTIAL,Module-level citation grounds the edge existence; weight magnitude is author-normalized,HIGH,FALSE,E4: RegionLink weight (author-normalized),2
A2_01728,brain/functions/f2/mechanisms/wmed/__init__.py,261,RegionLink.arg2,0.75,link-weight-posarg2,E,"RegionLink edge weight 0.75 — author-normalized Likert-style scaling over a literature-cited edge set. No paper publishes per-edge weights (context_brief §7.3). ENGINEERING-CHOICE E4 mixer; citation in module is for the edge existence, not its numeric weight.",Baddeley (existence only),inspection,PARTIAL,Module-level citation grounds the edge existence; weight magnitude is author-normalized,HIGH,FALSE,E4: RegionLink weight (author-normalized),2
A2_01729,brain/functions/f2/mechanisms/wmed/__init__.py,263,RegionLink.arg2,0.7,link-weight-posarg2,E,"RegionLink edge weight 0.7 — author-normalized Likert-style scaling over a literature-cited edge set. No paper publishes per-edge weights (context_brief §7.3). ENGINEERING-CHOICE E4 mixer; citation in module is for the edge existence, not its numeric weight.",Grahn (existence only),inspection,PARTIAL,Module-level citation grounds the edge existence; weight magnitude is author-normalized,HIGH,FALSE,E4: RegionLink weight (author-normalized),2
A2_01730,brain/functions/f2/mechanisms/wmed/__init__.py,266,RegionLink.arg2,0.65,link-weight-posarg2,E,"RegionLink edge weight 0.65 — author-normalized Likert-style scaling over a literature-cited edge set. No paper publishes per-edge weights (context_brief §7.3). ENGINEERING-CHOICE E4 mixer; citation in module is for the edge existence, not its numeric weight.",Grahn (existence only),inspection,PARTIAL,Module-level citation grounds the edge existence; weight magnitude is author-normalized,HIGH,FALSE,E4: RegionLink weight (author-normalized),2
A2_01731,brain/functions/f2/mechanisms/wmed/__init__.py,269,RegionLink.arg2,0.6,link-weight-posarg2,E,"RegionLink edge weight 0.6 — author-normalized Likert-style scaling over a literature-cited edge set. No paper publishes per-edge weights (context_brief §7.3). ENGINEERING-CHOICE E4 mixer; citation in module is for the edge existence, not its numeric weight.",Grahn (existence only),inspection,PARTIAL,Module-level citation grounds the edge existence; weight magnitude is author-normalized,HIGH,FALSE,E4: RegionLink weight (author-normalized),2
A2_01732,brain/functions/f2/mechanisms/wmed/__init__.py,271,RegionLink.arg2,0.55,link-weight-posarg2,E,"RegionLink edge weight 0.55 — author-normalized Likert-style scaling over a literature-cited edge set. No paper publishes per-edge weights (context_brief §7.3). ENGINEERING-CHOICE E4 mixer; citation in module is for the edge existence, not its numeric weight.",Noboa (existence only),inspection,PARTIAL,Module-level citation grounds the edge existence; weight magnitude is author-normalized,HIGH,FALSE,E4: RegionLink weight (author-normalized),2
A2_01733,brain/functions/f2/mechanisms/wmed/__init__.py,283,Citation.arg1,2025,citation-call-posarg1,C,"Citation year 2025 — bibliographic metadata, not empirical value (per §2 STRUCTURAL: citation metadata).",NONE,inspection,N/A,,HIGH,FALSE,STRUCTURAL: citation year metadata,2
A2_01734,brain/functions/f2/mechanisms/wmed/__init__.py,288,Citation.arg1,2011,citation-call-posarg1,C,"Citation year 2011 — bibliographic metadata, not empirical value (per §2 STRUCTURAL: citation metadata).",NONE,inspection,N/A,,HIGH,FALSE,STRUCTURAL: citation year metadata,2
A2_01735,brain/functions/f2/mechanisms/wmed/__init__.py,292,Citation.arg1,2007,citation-call-posarg1,C,"Citation year 2007 — bibliographic metadata, not empirical value (per §2 STRUCTURAL: citation metadata).",NONE,inspection,N/A,,HIGH,FALSE,STRUCTURAL: citation year metadata,2
A2_01736,brain/functions/f2/mechanisms/wmed/__init__.py,296,Citation.arg1,2008,citation-call-posarg1,C,"Citation year 2008 — bibliographic metadata, not empirical value (per §2 STRUCTURAL: citation metadata).",NONE,inspection,N/A,,HIGH,FALSE,STRUCTURAL: citation year metadata,2
A2_01737,brain/functions/f2/mechanisms/wmed/__init__.py,300,Citation.arg1,2000,citation-call-posarg1,C,"Citation year 2000 — bibliographic metadata, not empirical value (per §2 STRUCTURAL: citation metadata).",NONE,inspection,N/A,,HIGH,FALSE,STRUCTURAL: citation year metadata,2
A2_01738,brain/functions/f2/mechanisms/wmed/cognitive_present.py,34,_CHROMA_C_H3_PERIOD,"[25, 3, 14, 2]",module-assign,C,"H³ tensor coordinate alias `_CHROMA_C_H3_PERIOD = [25, 3, 14, 2]` — STRUCTURAL tensor addressing key (r3_idx, horizon, morph, law).",NONE,inspection,N/A,,HIGH,FALSE,STRUCTURAL: H³ tuple alias,2
A2_01739,brain/functions/f2/mechanisms/wmed/cognitive_present.py,35,_CHROMA_C_H16_PERIOD,"[25, 16, 14, 2]",module-assign,C,"H³ tensor coordinate alias `_CHROMA_C_H16_PERIOD = [25, 16, 14, 2]` — STRUCTURAL tensor addressing key (r3_idx, horizon, morph, law).",NONE,inspection,N/A,,HIGH,FALSE,STRUCTURAL: H³ tuple alias,2
A2_01740,brain/functions/f2/mechanisms/wmed/cognitive_present.py,36,_CHROMA_C_H16_M21,"[25, 16, 21, 2]",module-assign,C,"H³ tensor coordinate alias `_CHROMA_C_H16_M21 = [25, 16, 21, 2]` — STRUCTURAL tensor addressing key (r3_idx, horizon, morph, law).",NONE,inspection,N/A,,HIGH,FALSE,STRUCTURAL: H³ tuple alias,2
A2_01741,brain/functions/f2/mechanisms/wmed/cognitive_present.py,37,_H_COUPLING_H16_MEAN,"[60, 16, 1, 0]",module-assign,C,"H³ tensor coordinate alias `_H_COUPLING_H16_MEAN = [60, 16, 1, 0]` — STRUCTURAL tensor addressing key (r3_idx, horizon, morph, law).",NONE,inspection,N/A,,HIGH,FALSE,STRUCTURAL: H³ tuple alias,2
A2_01742,brain/functions/f2/mechanisms/wmed/cognitive_present.py,38,_ONSET10_H16_PERIOD,"[10, 16, 14, 2]",module-assign,C,"H³ tensor coordinate alias `_ONSET10_H16_PERIOD = [10, 16, 14, 2]` — STRUCTURAL tensor addressing key (r3_idx, horizon, morph, law).",NONE,inspection,N/A,,HIGH,FALSE,STRUCTURAL: H³ tuple alias,2
A2_01743,brain/functions/f2/mechanisms/wmed/cognitive_present.py,39,_SPEC_CHANGE_H16_M19,"[21, 16, 19, 0]",module-assign,C,"H³ tensor coordinate alias `_SPEC_CHANGE_H16_M19 = [21, 16, 19, 0]` — STRUCTURAL tensor addressing key (r3_idx, horizon, morph, law).",NONE,inspection,N/A,,HIGH,FALSE,STRUCTURAL: H³ tuple alias,2
A2_01744,brain/functions/f2/mechanisms/wmed/cognitive_present.py,42,_PWUP_M0_WEIGHTED_ERROR,2,module-assign,C,Index alias `_PWUP_M0_WEIGHTED_ERROR = 2` — STRUCTURAL R³ feature addressing constant (engine index into FROZEN R³ 97D or mech output slot).,NONE,inspection,N/A,,HIGH,FALSE,STRUCTURAL: R³/output index alias,2
A2_01745,brain/functions/f2/mechanisms/wmed/cognitive_present.py,43,_PWUP_M1_UNCERTAINTY,3,module-assign,C,Index alias `_PWUP_M1_UNCERTAINTY = 3` — STRUCTURAL R³ feature addressing constant (engine index into FROZEN R³ 97D or mech output slot).,NONE,inspection,N/A,,HIGH,FALSE,STRUCTURAL: R³/output index alias,2
A2_01746,brain/functions/f2/mechanisms/wmed/cognitive_present.py,44,_PWUP_P0_PRECISION_WEIGHT,4,module-assign,C,Index alias `_PWUP_P0_PRECISION_WEIGHT = 4` — STRUCTURAL R³ feature addressing constant (engine index into FROZEN R³ 97D or mech output slot).,NONE,inspection,N/A,,HIGH,FALSE,STRUCTURAL: R³/output index alias,2
A2_01747,brain/functions/f2/mechanisms/wmed/cognitive_present.py,101,<expr-L>,0.15,expr-literal,E,Expression mixer weight 0.15 — ENGINEERING E4 (mixer weight in mech compute formula; no paper publishes specific multi-feature blend coefficients per context_brief §7.1/§7.8 doctrine).,NONE,inspection,N/A,,HIGH,FALSE,E4: mixer weight in compute formula,2
A2_01748,brain/functions/f2/mechanisms/wmed/cognitive_present.py,114,<expr-L>,0.15,expr-literal,E,Expression mixer weight 0.15 — ENGINEERING E4 (mixer weight in mech compute formula; no paper publishes specific multi-feature blend coefficients per context_brief §7.1/§7.8 doctrine).,NONE,inspection,N/A,,HIGH,FALSE,E4: mixer weight in compute formula,2
A2_01749,brain/functions/f2/mechanisms/wmed/cognitive_present.py,126,<expr-L>,0.15,expr-literal,E,Expression mixer weight 0.15 — ENGINEERING E4 (mixer weight in mech compute formula; no paper publishes specific multi-feature blend coefficients per context_brief §7.1/§7.8 doctrine).,NONE,inspection,N/A,,HIGH,FALSE,E4: mixer weight in compute formula,2
A2_01750,brain/functions/f2/mechanisms/wmed/cognitive_present.py,100,<expr-L>,0.15,expr-literal,E,Expression mixer weight 0.15 — ENGINEERING E4 (mixer weight in mech compute formula; no paper publishes specific multi-feature blend coefficients per context_brief §7.1/§7.8 doctrine).,NONE,inspection,N/A,,HIGH,FALSE,E4: mixer weight in compute formula,2
A2_01751,brain/functions/f2/mechanisms/wmed/cognitive_present.py,113,<expr-L>,0.15,expr-literal,E,Expression mixer weight 0.15 — ENGINEERING E4 (mixer weight in mech compute formula; no paper publishes specific multi-feature blend coefficients per context_brief §7.1/§7.8 doctrine).,NONE,inspection,N/A,,HIGH,FALSE,E4: mixer weight in compute formula,2
A2_01752,brain/functions/f2/mechanisms/wmed/cognitive_present.py,125,<expr-L>,0.2,expr-literal,E,Expression mixer weight 0.2 — ENGINEERING E4 (mixer weight in mech compute formula; no paper publishes specific multi-feature blend coefficients per context_brief §7.1/§7.8 doctrine).,NONE,inspection,N/A,,HIGH,FALSE,E4: mixer weight in compute formula,2
A2_01753,brain/functions/f2/mechanisms/wmed/cognitive_present.py,99,<expr-L>,0.2,expr-literal,E,Expression mixer weight 0.2 — ENGINEERING E4 (mixer weight in mech compute formula; no paper publishes specific multi-feature blend coefficients per context_brief §7.1/§7.8 doctrine).,NONE,inspection,N/A,,HIGH,FALSE,E4: mixer weight in compute formula,2
A2_01754,brain/functions/f2/mechanisms/wmed/cognitive_present.py,112,<expr-L>,0.2,expr-literal,E,Expression mixer weight 0.2 — ENGINEERING E4 (mixer weight in mech compute formula; no paper publishes specific multi-feature blend coefficients per context_brief §7.1/§7.8 doctrine).,NONE,inspection,N/A,,HIGH,FALSE,E4: mixer weight in compute formula,2
A2_01755,brain/functions/f2/mechanisms/wmed/cognitive_present.py,124,<expr-L>,0.2,expr-literal,E,Expression mixer weight 0.2 — ENGINEERING E4 (mixer weight in mech compute formula; no paper publishes specific multi-feature blend coefficients per context_brief §7.1/§7.8 doctrine).,NONE,inspection,N/A,,HIGH,FALSE,E4: mixer weight in compute formula,2
A2_01756,brain/functions/f2/mechanisms/wmed/cognitive_present.py,97,<expr-L>,0.3,expr-literal,E,Expression mixer weight 0.3 — ENGINEERING E4 (mixer weight in mech compute formula; no paper publishes specific multi-feature blend coefficients per context_brief §7.1/§7.8 doctrine).,NONE,inspection,N/A,,HIGH,FALSE,E4: mixer weight in compute formula,2
A2_01757,brain/functions/f2/mechanisms/wmed/cognitive_present.py,98,<expr-L>,0.2,expr-literal,E,Expression mixer weight 0.2 — ENGINEERING E4 (mixer weight in mech compute formula; no paper publishes specific multi-feature blend coefficients per context_brief §7.1/§7.8 doctrine).,NONE,inspection,N/A,,HIGH,FALSE,E4: mixer weight in compute formula,2
A2_01758,brain/functions/f2/mechanisms/wmed/cognitive_present.py,110,<expr-L>,0.25,expr-literal,E,Expression mixer weight 0.25 — ENGINEERING E4 (mixer weight in mech compute formula; no paper publishes specific multi-feature blend coefficients per context_brief §7.1/§7.8 doctrine).,NONE,inspection,N/A,,HIGH,FALSE,E4: mixer weight in compute formula,2
A2_01759,brain/functions/f2/mechanisms/wmed/cognitive_present.py,111,<expr-L>,0.25,expr-literal,E,Expression mixer weight 0.25 — ENGINEERING E4 (mixer weight in mech compute formula; no paper publishes specific multi-feature blend coefficients per context_brief §7.1/§7.8 doctrine).,NONE,inspection,N/A,,HIGH,FALSE,E4: mixer weight in compute formula,2
A2_01760,brain/functions/f2/mechanisms/wmed/cognitive_present.py,122,<expr-L>,0.25,expr-literal,E,Expression mixer weight 0.25 — ENGINEERING E4 (mixer weight in mech compute formula; no paper publishes specific multi-feature blend coefficients per context_brief §7.1/§7.8 doctrine).,NONE,inspection,N/A,,HIGH,FALSE,E4: mixer weight in compute formula,2
